match_key,match_date,season,team_home,team_away,venue,match_result_3way,margin,form_win_rate_last3_home,form_win_rate_last5_home,form_win_rate_last10_home,avg_score_last3_home,avg_score_last5_home,avg_score_last10_home,avg_conceded_last3_home,avg_conceded_last5_home,avg_conceded_last10_home,win_streak_home,h2h_win_rate_prior_home,h2h_games_played_prior_home,venue_win_rate_prior_home,rest_days_home,season_win_rate_prior_home,ladder_rank_prior_home,is_interstate_home,is_neutral_venue_home,form_win_rate_last3_away,form_win_rate_last5_away,form_win_rate_last10_away,avg_score_last3_away,avg_score_last5_away,avg_score_last10_away,avg_conceded_last3_away,avg_conceded_last5_away,avg_conceded_last10_away,win_streak_away,h2h_win_rate_prior_away,h2h_games_played_prior_away,venue_win_rate_prior_away,rest_days_away,season_win_rate_prior_away,ladder_rank_prior_away,is_interstate_away,is_neutral_venue_away
2016_18.0_sydney swans_vs_carlton blues_2016-07-23,2016-07-23,2016,sydney swans,carlton blues,Sydney Cricket Ground,HOME_WIN,6,0.3333333333333333,0.4,0.6,82.33333333333333,79.2,87.0,72.66666666666667,70.8,67.0,0.0,0.5849056603773585,53.0,0.5606060606060606,9.0,0.6875,4.0,0,False,0.0,0.0,0.4,55.666666666666664,62.0,75.4,82.0,96.6,92.0,0.0,0.41509433962264153,53.0,0.38095238095238093,6.0,0.375,14.0,1,False
2016_18.0_hawthorn hawks_vs_richmond tigers_2016-07-24,2016-07-24,2016,hawthorn hawks,richmond tigers,Melbourne Cricket Ground,HOME_WIN,70,1.0,1.0,0.9,87.33333333333333,101.2,103.0,69.66666666666667,67.2,72.1,7.0,0.6274509803921569,51.0,0.5842696629213483,10.0,0.8125,1.0,0,False,0.3333333333333333,0.6,0.6,77.66666666666667,92.8,89.7,87.33333333333333,86.8,90.6,1.0,0.37254901960784315,51.0,0.4861111111111111,8.0,0.4375,11.0,0,False
2016_18.0_port adelaide power_vs_greater western sydney giants_2016-07-24,2016-07-24,2016,port adelaide power,greater western sydney giants,Adelaide Oval,AWAY_WIN,-19,0.6666666666666666,0.4,0.5,92.66666666666667,88.8,100.3,78.0,84.0,80.0,1.0,0.6666666666666666,6.0,0.6056338028169014,8.0,0.5,10.0,0,False,0.6666666666666666,0.8,0.7,122.0,117.6,110.3,85.66666666666667,82.0,82.3,1.0,0.3333333333333333,6.0,0.3076923076923077,7.0,0.6875,7.0,1,False
2016_18.0_essendon bombers_vs_brisbane lions_2016-07-24,2016-07-24,2016,essendon bombers,brisbane lions,Marvel Stadium,AWAY_WIN,-37,0.0,0.0,0.0,77.66666666666667,73.2,65.7,113.66666666666667,121.8,115.8,0.0,0.5,26.0,0.6,8.0,0.0625,17.0,0,False,0.0,0.0,0.0,85.0,80.2,74.4,134.0,136.0,132.7,0.0,0.46153846153846156,26.0,0.5,7.0,0.0625,17.0,1,False
2016_19.0_geelong cats_vs_western bulldogs_2016-07-29,2016-07-29,2016,geelong cats,western bulldogs,GMHBA Stadium,HOME_WIN,25,0.6666666666666666,0.6,0.6,74.33333333333333,82.6,87.9,71.33333333333333,70.0,79.2,2.0,0.6491228070175439,57.0,0.7155425219941349,6.0,0.7058823529411765,2.0,0,False,0.6666666666666666,0.6,0.7,84.0,75.6,82.2,69.66666666666667,77.6,79.3,0.0,0.3508771929824561,57.0,0.2857142857142857,6.0,0.7058823529411765,2.0,0,False
2016_19.0_brisbane lions_vs_port adelaide power_2016-07-30,2016-07-30,2016,brisbane lions,port adelaide power,The Gabba,AWAY_WIN,-94,0.3333333333333333,0.2,0.1,102.66666666666667,93.0,81.3,125.33333333333333,124.8,128.2,1.0,0.4838709677419355,31.0,0.6325581395348837,6.0,0.11764705882352941,17.0,0,False,0.3333333333333333,0.4,0.4,81.33333333333333,81.4,92.7,85.66666666666667,79.8,82.0,0.0,0.45161290322580644,31.0,0.26666666666666666,6.0,0.47058823529411764,10.0,1,False
2016_19.0_hawthorn hawks_vs_carlton blues_2016-07-30,2016-07-30,2016,hawthorn hawks,carlton blues,UTAS Stadium,HOME_WIN,19,1.0,1.0,0.9,96.66666666666667,93.8,100.8,64.33333333333333,67.4,67.5,8.0,0.625,56.0,0.7368421052631579,6.0,0.8235294117647058,1.0,0,False,0.0,0.0,0.3,63.333333333333336,60.0,72.3,87.66666666666667,89.4,91.0,0.0,0.375,56.0,,7.0,0.35294117647058826,14.0,0,False
2016_19.0_north melbourne kangaroos_vs_st kilda saints_2016-07-30,2016-07-30,2016,north melbourne kangaroos,st kilda saints,Marvel Stadium,HOME_WIN,23,0.3333333333333333,0.2,0.4,91.0,84.8,87.4,97.66666666666667,97.2,84.2,1.0,0.5849056603773585,53.0,0.5284974093264249,8.0,0.6470588235294118,8.0,0,False,1.0,0.8,0.7,98.0,91.0,84.9,77.33333333333333,86.0,90.3,3.0,0.41509433962264153,53.0,0.5522388059701493,7.0,0.5294117647058824,9.0,0,False
2016_19.0_collingwood magpies_vs_west coast eagles_2016-07-30,2016-07-30,2016,collingwood magpies,west coast eagles,Melbourne Cricket Ground,HOME_WIN,19,0.3333333333333333,0.6,0.5,92.66666666666667,84.0,83.6,104.66666666666667,79.2,84.4,0.0,0.44680851063829785,47.0,0.5472527472527473,8.0,0.4117647058823529,11.0,0,False,1.0,1.0,0.8,84.0,102.6,102.2,69.0,68.2,69.9,5.0,0.5319148936170213,47.0,0.21428571428571427,7.0,0.7058823529411765,3.0,1,False
2016_19.0_greater western sydney giants_vs_richmond tigers_2016-07-30,2016-07-30,2016,greater western sydney giants,richmond tigers,Manuka Oval,HOME_WIN,88,0.6666666666666666,0.8,0.7,106.0,112.4,108.7,84.0,81.4,80.6,2.0,0.0,5.0,0.5,6.0,0.7058823529411765,3.0,1,True,0.3333333333333333,0.4,0.6,73.66666666666667,78.8,85.1,94.0,90.2,88.4,0.0,1.0,5.0,,6.0,0.4117647058823529,11.0,1,True
2016_19.0_adelaide crows_vs_essendon bombers_2016-07-31,2016-07-31,2016,adelaide crows,essendon bombers,Adelaide Oval,HOME_WIN,82,0.6666666666666666,0.8,0.8,86.33333333333333,95.8,104.5,67.0,73.2,74.4,0.0,0.47058823529411764,34.0,0.5,8.0,0.7058823529411765,4.0,0,False,0.0,0.0,0.0,90.66666666666667,82.8,69.4,113.0,117.2,115.1,0.0,0.5294117647058824,34.0,,7.0,0.058823529411764705,18.0,1,False
2016_19.0_melbourne demons_vs_gold coast suns_2016-07-31,2016-07-31,2016,melbourne demons,gold coast suns,Melbourne Cricket Ground,HOME_WIN,2,0.3333333333333333,0.2,0.3,73.66666666666667,70.0,80.7,77.0,87.4,88.0,0.0,0.625,8.0,0.47345132743362833,8.0,0.4117647058823529,12.0,0,False,0.6666666666666666,0.6,0.3,101.0,94.2,79.6,100.33333333333333,91.0,107.8,1.0,0.375,8.0,0.3333333333333333,8.0,0.35294117647058826,14.0,1,False
2016_19.0_fremantle dockers_vs_sydney swans_2016-07-31,2016-07-31,2016,fremantle dockers,sydney swans,Domain Stadium,AWAY_WIN,-90,0.0,0.2,0.3,65.66666666666667,64.0,78.0,90.0,84.8,83.5,0.0,0.45161290322580644,31.0,0.6019417475728155,8.0,0.17647058823529413,16.0,0,False,0.6666666666666666,0.6,0.6,80.66666666666667,81.4,80.9,67.66666666666667,63.4,68.4,1.0,0.5161290322580645,31.0,0.2,8.0,0.7058823529411765,4.0,0,False
2016_20.0_richmond tigers_vs_collingwood magpies_2016-08-05,2016-08-05,2016,richmond tigers,collingwood magpies,Melbourne Cricket Ground,HOME_WIN,15,0.3333333333333333,0.2,0.5,56.333333333333336,60.0,77.3,102.66666666666667,97.4,89.5,0.0,0.42,50.0,0.5528455284552846,6.0,0.3888888888888889,13.0,0,False,0.3333333333333333,0.6,0.5,81.33333333333333,85.2,78.4,97.66666666666667,86.2,85.1,1.0,0.58,50.0,0.5375,6.0,0.4444444444444444,11.0,0,False
2016_20.0_adelaide crows_vs_brisbane lions_2016-08-06,2016-08-06,2016,adelaide crows,brisbane lions,Adelaide Oval,HOME_WIN,138,0.6666666666666666,0.8,0.9,98.33333333333333,104.4,111.6,71.66666666666667,72.0,70.7,1.0,0.4827586206896552,29.0,1.0,6.0,0.7222222222222222,2.0,0,False,0.3333333333333333,0.2,0.1,91.33333333333333,92.4,82.7,136.66666666666666,133.2,131.2,0.0,0.5172413793103449,29.0,0.0,7.0,0.1111111111111111,17.0,1,False
2016_20.0_western bulldogs_vs_north melbourne kangaroos_2016-08-06,2016-08-06,2016,western bulldogs,north melbourne kangaroos,Marvel Stadium,HOME_WIN,14,0.3333333333333333,0.6,0.6,81.66666666666667,82.6,78.6,79.0,78.2,81.4,0.0,0.45454545454545453,55.0,0.5170731707317073,8.0,0.6666666666666666,6.0,0,False,0.6666666666666666,0.4,0.4,95.33333333333333,85.0,88.5,83.66666666666667,91.0,84.4,2.0,0.5272727272727272,55.0,0.5020576131687243,7.0,0.6666666666666666,6.0,0,False
2016_20.0_sydney swans_vs_port adelaide power_2016-08-06,2016-08-06,2016,sydney swans,port adelaide power,Sydney Cricket Ground,HOME_WIN,67,0.6666666666666666,0.6,0.7,93.66666666666667,91.6,84.6,63.333333333333336,66.6,63.0,2.0,0.7307692307692307,26.0,0.5833333333333334,6.0,0.7222222222222222,2.0,0,False,0.6666666666666666,0.6,0.5,112.66666666666667,102.2,100.9,78.33333333333333,78.4,80.6,1.0,0.2692307692307692,26.0,0.23076923076923078,7.0,0.5,9.0,1,False
2016_20.0_melbourne demons_vs_hawthorn hawks_2016-08-06,2016-08-06,2016,melbourne demons,hawthorn hawks,"Melbourne Cricket Ground
",HOME_WIN,29,0.3333333333333333,0.4,0.4,66.66666666666667,77.0,79.1,80.0,83.0,83.0,1.0,0.2857142857142857,56.0,0.75,6.0,0.4444444444444444,11.0,0,False,1.0,1.0,0.9,87.66666666666667,90.0,96.6,56.333333333333336,61.6,65.5,9.0,0.7142857142857143,56.0,0.0,7.0,0.8333333333333334,1.0,0,False
2016_20.0_gold coast suns_vs_greater western sydney giants_2016-08-06,2016-08-06,2016,gold coast suns,greater western sydney giants,People First Stadium,AWAY_WIN,-8,0.3333333333333333,0.6,0.3,76.0,95.0,80.2,84.66666666666667,87.0,99.5,0.0,0.5,8.0,0.44285714285714284,6.0,0.3333333333333333,14.0,0,False,1.0,0.8,0.7,112.0,111.2,104.9,50.0,68.0,77.1,3.0,0.5,8.0,0.5,7.0,0.7222222222222222,2.0,0,False
2016_20.0_fremantle dockers_vs_west coast eagles_2016-08-07,2016-08-07,2016,fremantle dockers,west coast eagles,"Domain Stadium
",AWAY_WIN,-46,0.0,0.0,0.3,63.0,56.2,75.2,106.66666666666667,98.4,85.6,0.0,0.46511627906976744,43.0,0.0,7.0,0.16666666666666666,16.0,0,False,0.6666666666666666,0.8,0.7,73.33333333333333,90.8,96.2,75.33333333333333,70.0,76.1,0.0,0.5348837209302325,43.0,0.75,8.0,0.6666666666666666,7.0,0,False
2016_20.0_carlton blues_vs_st kilda saints_2016-08-07,2016-08-07,2016,carlton blues,st kilda saints,Melbourne Cricket Ground,AWAY_WIN,-71,0.0,0.0,0.2,66.0,58.0,68.5,76.66666666666667,78.8,89.3,0.0,0.5454545454545454,55.0,0.4583333333333333,8.0,0.3333333333333333,14.0,0,False,0.6666666666666666,0.6,0.7,82.33333333333333,84.8,88.2,73.0,85.0,85.6,0.0,0.45454545454545453,55.0,0.6666666666666666,8.0,0.5,9.0,0,False
2016_20.0_geelong cats_vs_essendon bombers_2016-08-07,2016-08-07,2016,geelong cats,essendon bombers,Marvel Stadium,HOME_WIN,66,1.0,0.6,0.6,88.66666666666667,83.2,88.4,64.66666666666667,77.0,79.8,3.0,0.5686274509803921,51.0,0.7777777777777778,9.0,0.7222222222222222,5.0,0,False,0.0,0.0,0.0,78.33333333333333,77.0,69.5,124.33333333333333,122.4,122.0,0.0,0.4117647058823529,51.0,0.55,7.0,0.05555555555555555,18.0,0,False
2016_21.0_western bulldogs_vs_collingwood magpies_2016-08-12,2016-08-12,2016,western bulldogs,collingwood magpies,Marvel Stadium,HOME_WIN,3,0.3333333333333333,0.6,0.7,66.33333333333333,78.2,77.4,75.0,71.8,76.3,1.0,0.4074074074074074,54.0,0.6,6.0,0.6842105263157895,6.0,0,False,0.3333333333333333,0.4,0.4,84.0,89.2,75.7,96.0,95.6,86.3,0.0,0.5740740740740741,54.0,0.5760869565217391,7.0,0.42105263157894735,12.0,0,False
2016_21.0_brisbane lions_vs_carlton blues_2016-08-13,2016-08-13,2016,brisbane lions,carlton blues,The Gabba,HOME_WIN,4,0.3333333333333333,0.2,0.1,82.0,85.2,79.8,147.0,145.2,135.8,0.0,0.5,30.0,0.5833333333333334,7.0,0.10526315789473684,17.0,0,False,0.0,0.0,0.2,58.0,59.2,69.0,90.0,91.8,90.2,0.0,0.5,30.0,0.4117647058823529,6.0,0.3157894736842105,14.0,1,False
2016_21.0_st kilda saints_vs_sydney swans_2016-08-13,2016-08-13,2016,st kilda saints,sydney swans,Marvel Stadium,AWAY_WIN,-70,0.6666666666666666,0.8,0.7,86.33333333333333,95.6,89.5,65.33333333333333,73.6,84.4,1.0,0.44642857142857145,56.0,0.5607843137254902,6.0,0.5263157894736842,9.0,0,False,1.0,0.8,0.7,103.66666666666667,95.8,87.7,49.333333333333336,56.6,60.8,3.0,0.5357142857142857,56.0,0.5714285714285714,7.0,0.7368421052631579,2.0,1,False
2016_21.0_port adelaide power_vs_melbourne demons_2016-08-13,2016-08-13,2016,port adelaide power,melbourne demons,Adelaide Oval,AWAY_WIN,-40,0.3333333333333333,0.4,0.5,88.66666666666667,90.0,95.6,86.0,87.2,81.2,0.0,0.6333333333333333,30.0,0.625,7.0,0.47368421052631576,10.0,0,False,0.6666666666666666,0.6,0.4,78.66666666666667,79.4,77.0,70.33333333333333,75.2,84.3,2.0,0.36666666666666664,30.0,0.5333333333333333,7.0,0.47368421052631576,10.0,1,False
2016_21.0_hawthorn hawks_vs_north melbourne kangaroos_2016-08-13,2016-08-13,2016,hawthorn hawks,north melbourne kangaroos,Melbourne Cricket Ground,HOME_WIN,39,0.6666666666666666,0.8,0.9,89.66666666666667,89.0,99.2,69.66666666666667,71.6,69.6,0.0,0.559322033898305,59.0,0.5752212389380531,7.0,0.7894736842105263,1.0,0,False,0.6666666666666666,0.4,0.3,85.33333333333333,81.0,81.9,69.0,83.2,85.9,0.0,0.423728813559322,59.0,0.5263157894736842,7.0,0.631578947368421,8.0,0,False
2016_21.0_greater western sydney giants_vs_west coast eagles_2016-08-13,2016-08-13,2016,greater western sydney giants,west coast eagles,ENGIE Stadium,AWAY_WIN,-1,1.0,0.8,0.7,94.0,104.2,104.3,55.666666666666664,71.8,78.2,4.0,0.0,4.0,0.6129032258064516,7.0,0.7368421052631579,2.0,0,False,0.6666666666666666,0.8,0.7,82.66666666666667,86.8,97.8,71.66666666666667,72.4,73.9,1.0,1.0,4.0,1.0,6.0,0.6842105263157895,7.0,1,False
2016_21.0_essendon bombers_vs_gold coast suns_2016-08-14,2016-08-14,2016,essendon bombers,gold coast suns,Marvel Stadium,HOME_WIN,6,0.0,0.0,0.0,62.0,73.4,66.6,123.66666666666667,116.4,121.1,0.0,0.6666666666666666,6.0,0.5625,7.0,0.05263157894736842,18.0,0,False,0.3333333333333333,0.4,0.3,84.33333333333333,90.2,81.2,79.66666666666667,91.8,93.8,0.0,0.3333333333333333,6.0,0.3333333333333333,8.0,0.3157894736842105,14.0,1,False
2016_21.0_fremantle dockers_vs_adelaide crows_2016-08-14,2016-08-14,2016,fremantle dockers,adelaide crows,Domain Stadium,AWAY_WIN,-72,0.0,0.0,0.3,64.0,61.6,77.1,117.33333333333333,103.4,88.3,0.0,0.42857142857142855,35.0,0.6428571428571429,7.0,0.15789473684210525,16.0,0,False,0.6666666666666666,0.8,0.9,125.0,115.8,114.4,61.666666666666664,60.2,67.2,2.0,0.5714285714285714,35.0,0.35714285714285715,8.0,0.7368421052631579,3.0,0,False
2016_21.0_richmond tigers_vs_geelong cats_2016-08-14,2016-08-14,2016,richmond tigers,geelong cats,Melbourne Cricket Ground,AWAY_WIN,-4,0.3333333333333333,0.4,0.5,53.0,67.2,78.2,100.66666666666667,94.0,92.7,1.0,0.18,50.0,0.48945147679324896,9.0,0.42105263157894735,12.0,0,False,1.0,0.8,0.7,96.0,85.2,90.4,55.666666666666664,65.2,72.8,4.0,0.82,50.0,0.6031746031746031,7.0,0.7368421052631579,3.0,0,False
2016_22.0_west coast eagles_vs_hawthorn hawks_2016-08-19,2016-08-19,2016,west coast eagles,hawthorn hawks,Domain Stadium,HOME_WIN,25,0.6666666666666666,0.8,0.7,93.0,85.4,94.3,83.66666666666667,77.2,78.0,2.0,0.5319148936170213,47.0,0.6775956284153005,6.0,0.7,5.0,0,False,0.6666666666666666,0.8,0.9,83.66666666666667,88.0,95.3,74.0,67.2,66.6,1.0,0.46808510638297873,47.0,0.45714285714285713,6.0,0.8,1.0,0,False
2016_22.0_richmond tigers_vs_st kilda saints_2016-08-20,2016-08-20,2016,richmond tigers,st kilda saints,Melbourne Cricket Ground,AWAY_WIN,-9,0.3333333333333333,0.4,0.4,64.33333333333333,67.8,75.5,90.0,93.4,94.2,0.0,0.4230769230769231,52.0,0.48095238095238096,6.0,0.4,12.0,0,False,0.3333333333333333,0.6,0.6,86.66666666666667,89.0,87.0,94.0,83.2,92.3,0.0,0.5576923076923077,52.0,0.42342342342342343,7.0,0.5,9.0,0,False
2016_22.0_collingwood magpies_vs_gold coast suns_2016-08-20,2016-08-20,2016,collingwood magpies,gold coast suns,Marvel Stadium,HOME_WIN,71,0.3333333333333333,0.2,0.4,86.66666666666667,82.6,79.6,86.33333333333333,96.0,88.4,0.0,0.6,5.0,0.3684210526315789,8.0,0.4,12.0,0,False,0.0,0.2,0.3,72.33333333333333,76.2,82.6,77.66666666666667,84.2,88.1,0.0,0.4,5.0,0.5,6.0,0.3,14.0,1,False
2016_22.0_port adelaide power_vs_adelaide crows_2016-08-20,2016-08-20,2016,port adelaide power,adelaide crows,Adelaide Oval,AWAY_WIN,-15,0.3333333333333333,0.4,0.4,86.66666666666667,85.0,88.9,91.0,85.8,83.0,0.0,0.525,40.0,0.4,7.0,0.45,11.0,0,False,1.0,0.8,0.9,154.0,122.8,117.9,56.666666666666664,64.8,65.7,3.0,0.475,40.0,0.5617977528089888,6.0,0.75,2.0,0,False
2016_22.0_north melbourne kangaroos_vs_sydney swans_2016-08-20,2016-08-20,2016,north melbourne kangaroos,sydney swans,Ninja Stadium,AWAY_WIN,-9,0.3333333333333333,0.4,0.3,63.0,78.0,81.1,73.0,81.6,86.4,0.0,0.5,54.0,0.5,7.0,0.6,8.0,0,False,1.0,0.8,0.7,127.66666666666667,105.4,93.2,52.0,59.8,61.9,4.0,0.48148148148148145,54.0,1.0,7.0,0.75,2.0,0,False
2016_22.0_greater western sydney giants_vs_fremantle dockers_2016-08-20,2016-08-20,2016,greater western sydney giants,fremantle dockers,ENGIE Stadium,HOME_WIN,92,0.6666666666666666,0.8,0.7,99.66666666666667,104.8,105.4,68.0,66.2,77.2,0.0,0.2,5.0,0.5833333333333334,7.0,0.7,6.0,0,False,0.0,0.0,0.3,60.333333333333336,64.6,77.4,129.66666666666666,114.4,92.4,0.0,0.8,5.0,,6.0,0.15,16.0,1,False
2016_22.0_brisbane lions_vs_geelong cats_2016-08-21,2016-08-21,2016,brisbane lions,geelong cats,The Gabba,AWAY_WIN,-60,0.3333333333333333,0.4,0.2,72.33333333333333,82.4,81.0,148.33333333333334,136.4,131.8,1.0,0.4666666666666667,30.0,0.6181818181818182,8.0,0.15,16.0,0,False,1.0,1.0,0.8,95.0,89.6,90.1,63.333333333333336,61.2,70.2,5.0,0.5333333333333333,30.0,0.5,7.0,0.75,4.0,1,False
2016_22.0_essendon bombers_vs_western bulldogs_2016-08-21,2016-08-21,2016,essendon bombers,western bulldogs,Marvel Stadium,AWAY_WIN,-40,0.3333333333333333,0.2,0.1,56.666666666666664,68.8,67.4,104.0,108.4,117.5,1.0,0.5961538461538461,52.0,0.5707547169811321,7.0,0.1,18.0,0,False,0.6666666666666666,0.6,0.7,78.0,80.2,79.5,80.66666666666667,75.2,80.2,2.0,0.38461538461538464,52.0,0.53125,9.0,0.7,7.0,0,False
2016_22.0_carlton blues_vs_melbourne demons_2016-08-21,2016-08-21,2016,carlton blues,melbourne demons,Melbourne Cricket Ground,HOME_WIN,20,0.0,0.0,0.1,67.0,68.8,68.1,98.33333333333333,90.2,91.6,0.0,0.5306122448979592,49.0,0.4489795918367347,8.0,0.3,14.0,0,False,1.0,0.6,0.5,90.0,80.8,78.8,66.33333333333333,75.0,77.6,3.0,0.46938775510204084,49.0,0.5833333333333334,8.0,0.5,10.0,0,False
2016_23.0_adelaide crows_vs_west coast eagles_2016-08-26,2016-08-26,2016,adelaide crows,west coast eagles,Adelaide Oval,AWAY_WIN,-29,1.0,0.8,0.9,142.66666666666666,125.2,115.5,67.66666666666667,69.8,70.6,4.0,0.46511627906976744,43.0,0.5671641791044776,6.0,0.7619047619047619,1.0,0,False,1.0,0.8,0.8,99.66666666666667,87.4,96.0,75.66666666666667,75.6,76.4,3.0,0.5348837209302325,43.0,0.5,7.0,0.7142857142857143,5.0,1,False
2016_23.0_gold coast suns_vs_port adelaide power_2016-08-27,2016-08-27,2016,gold coast suns,port adelaide power,People First Stadium,AWAY_WIN,-23,0.0,0.2,0.3,66.66666666666667,73.8,83.2,95.0,86.4,92.0,0.0,0.16666666666666666,6.0,0.42,7.0,0.2857142857142857,15.0,0,False,0.0,0.2,0.3,60.333333333333336,82.8,85.8,101.0,92.2,88.1,0.0,0.8333333333333334,6.0,1.0,7.0,0.42857142857142855,11.0,0,False
2016_23.0_sydney swans_vs_richmond tigers_2016-08-27,2016-08-27,2016,sydney swans,richmond tigers,Sydney Cricket Ground,HOME_WIN,113,1.0,1.0,0.7,110.33333333333333,108.4,93.8,61.666666666666664,60.0,65.4,5.0,0.5357142857142857,56.0,0.5801749271137027,7.0,0.7619047619047619,1.0,0,False,0.3333333333333333,0.2,0.4,72.0,56.6,74.7,71.33333333333333,87.8,87.3,0.0,0.4642857142857143,56.0,0.38461538461538464,7.0,0.38095238095238093,13.0,1,False
2016_23.0_essendon bombers_vs_carlton blues_2016-08-27,2016-08-27,2016,essendon bombers,carlton blues,Melbourne Cricket Ground,HOME_WIN,24,0.3333333333333333,0.2,0.1,54.0,62.8,68.0,87.33333333333333,106.6,114.2,0.0,0.5571428571428572,70.0,0.559322033898305,6.0,0.09523809523809523,18.0,0,False,0.3333333333333333,0.2,0.1,74.66666666666667,69.4,65.7,93.0,85.4,91.0,1.0,0.38571428571428573,70.0,0.43089430894308944,6.0,0.3333333333333333,14.0,0,False
2016_23.0_north melbourne kangaroos_vs_greater western sydney giants_2016-08-27,2016-08-27,2016,north melbourne kangaroos,greater western sydney giants,Marvel Stadium,AWAY_WIN,-37,0.0,0.4,0.2,60.0,77.8,76.3,80.66666666666667,77.6,89.5,0.0,1.0,5.0,0.5041322314049587,7.0,0.5714285714285714,8.0,0,False,0.6666666666666666,0.8,0.8,105.66666666666667,101.4,109.5,72.66666666666667,60.2,71.1,1.0,0.0,5.0,0.3888888888888889,7.0,0.7142857142857143,6.0,1,False
2016_23.0_geelong cats_vs_melbourne demons_2016-08-27,2016-08-27,2016,geelong cats,melbourne demons,GMHBA Stadium,HOME_WIN,111,1.0,1.0,0.8,103.66666666666667,99.8,93.2,60.333333333333336,62.8,68.3,6.0,0.6363636363636364,55.0,0.6826347305389222,6.0,0.7619047619047619,1.0,0,False,0.6666666666666666,0.6,0.5,87.33333333333333,77.6,78.2,71.0,68.6,77.2,0.0,0.34545454545454546,55.0,0.16666666666666666,6.0,0.47619047619047616,10.0,0,False
2016_23.0_st kilda saints_vs_brisbane lions_2016-08-28,2016-08-28,2016,st kilda saints,brisbane lions,Marvel Stadium,HOME_WIN,58,0.6666666666666666,0.6,0.7,84.33333333333333,78.0,88.0,81.0,77.6,83.6,1.0,0.42857142857142855,28.0,0.5789473684210527,8.0,0.5238095238095238,9.0,0,False,0.3333333333333333,0.4,0.2,69.0,82.8,81.5,133.66666666666666,133.0,134.5,0.0,0.5714285714285714,28.0,0.42105263157894735,7.0,0.14285714285714285,16.0,1,False
2016_23.0_fremantle dockers_vs_western bulldogs_2016-08-28,2016-08-28,2016,fremantle dockers,western bulldogs,Domain Stadium,HOME_WIN,20,0.0,0.0,0.2,57.0,59.8,68.5,127.0,124.6,100.6,0.0,0.4444444444444444,27.0,0.5747126436781609,8.0,0.14285714285714285,16.0,0,False,1.0,0.6,0.7,83.0,77.4,80.5,64.0,74.0,78.0,3.0,0.5555555555555556,27.0,0.3333333333333333,7.0,0.7142857142857143,7.0,0,False
2016_23.0_hawthorn hawks_vs_collingwood magpies_2016-08-28,2016-08-28,2016,hawthorn hawks,collingwood magpies,Melbourne Cricket Ground,HOME_WIN,1,0.3333333333333333,0.6,0.8,81.33333333333333,86.4,93.8,86.33333333333333,71.6,69.4,0.0,0.6909090909090909,55.0,0.6818181818181818,9.0,0.7619047619047619,3.0,0,False,0.3333333333333333,0.4,0.5,95.66666666666667,92.4,85.6,78.0,86.0,80.6,1.0,0.3090909090909091,55.0,0.5333333333333333,8.0,0.42857142857142855,12.0,0,False
2016_nan_west coast eagles_vs_western bulldogs_2016-09-08,2016-09-08,2016,west coast eagles,western bulldogs,Domain Stadium,AWAY_WIN,-47,1.0,0.8,0.9,96.33333333333333,94.2,98.4,78.0,77.8,73.0,4.0,0.6326530612244898,49.0,0.678343949044586,13.0,0.7272727272727273,4.0,0,False,0.6666666666666666,0.6,0.6,79.0,75.2,75.4,71.33333333333333,72.8,75.2,0.0,0.3469387755102041,49.0,0.2413793103448276,11.0,0.6818181818181818,7.0,0,False
2016_nan_geelong cats_vs_hawthorn hawks_2016-09-09,2016-09-09,2016,geelong cats,hawthorn hawks,Melbourne Cricket Ground,HOME_WIN,2,1.0,1.0,0.8,122.0,113.8,98.2,63.666666666666664,60.6,65.3,7.0,0.42857142857142855,63.0,0.5619047619047619,13.0,0.7727272727272727,1.0,0,False,0.6666666666666666,0.6,0.8,91.66666666666667,86.0,89.9,86.66666666666667,85.0,76.2,1.0,0.5714285714285714,63.0,0.5869565217391305,12.0,0.7727272727272727,1.0,0,False
2016_nan_adelaide crows_vs_north melbourne kangaroos_2016-09-10,2016-09-10,2016,adelaide crows,north melbourne kangaroos,Adelaide Oval,HOME_WIN,62,0.6666666666666666,0.8,0.8,107.33333333333333,128.4,112.1,88.0,72.8,73.0,0.0,0.525,40.0,0.5256410256410257,15.0,0.7272727272727273,4.0,0,False,0.0,0.2,0.2,65.33333333333333,65.6,75.2,93.66666666666667,80.8,89.0,0.0,0.475,40.0,0.0,14.0,0.5454545454545454,8.0,1,False
2016_nan_sydney swans_vs_greater western sydney giants_2016-09-10,2016-09-10,2016,sydney swans,greater western sydney giants,Accor Stadium,AWAY_WIN,-36,1.0,1.0,0.8,131.66666666666666,126.4,103.9,67.66666666666667,56.6,60.0,6.0,0.8,10.0,0.6153846153846154,14.0,0.7727272727272727,2.0,0,False,0.6666666666666666,0.8,0.8,108.33333333333333,105.6,109.0,65.66666666666667,60.8,71.1,2.0,0.2,10.0,0.0,14.0,0.7272727272727273,4.0,0,False
2016_nan_hawthorn hawks_vs_western bulldogs_2016-09-16,2016-09-16,2016,hawthorn hawks,western bulldogs,Melbourne Cricket Ground,AWAY_WIN,-23,0.3333333333333333,0.4,0.7,87.33333333333333,87.8,88.9,96.0,91.0,76.3,0.0,0.5925925925925926,54.0,0.5797546012269938,7.0,0.7391304347826086,2.0,0,False,0.6666666666666666,0.8,0.7,80.33333333333333,79.4,81.0,58.0,62.6,70.4,1.0,0.37037037037037035,54.0,0.36363636363636365,8.0,0.6956521739130435,6.0,0,False
